Time WindDir SailAngle DragForward LiftForward
1827.22 53.00002 140.2933 0.1730082 0.09402642
1827.34 53.00002 138.6843 0.1705099 0.09477235
1827.46 53.00002 137.075 0.1672116 0.09491421
1827.58 53.00002 135.4658 0.1631187 0.09441947
1827.7 53.00002 133.8567 0.1582584 0.09327894
1827.82 53.00002 132.248 0.1526627 0.09149244
1827.94 53.00002 130.6397 0.1463683 0.08906803
1828.06 53.00002 129.032 0.1394158 0.0860211
1828.18 53.00002 127.4255 0.1318488 0.08237576
1828.3 53.00002 125.8193 0.1237172 0.07816417
1828.42 53.00002 124.2139 0.1150677 0.07342074
1828.52 53.00002 122.6425 0.1063477 0.06842446
1828.64 53.00002 121.0086 0.09647889 0.06255639
1828.76 53.00002 119.4023 0.08660217 0.05650956
1828.88 53.00002 117.7988 0.07645658 0.05015055
1829 53.00002 116.1959 0.06607813 0.04352418
1829.12 53.00002 114.5934 0.05552137 0.03668699
1829.24 53.00002 112.9909 0.0448408 0.02969576
1829.36 53.00002 111.3884 0.03408805 0.02260514
1829.48 53.00002 109.7858 0.02331388 0.015468
1829.6 53.00002 108.1831 0.01256364 0.00833252
1829.72 53.00002 106.5801 0.001881207 0.001244743
1829.84 53.00002 112.7844 0.08827331 0.05700513
1829.96 53.00002 125.8742 0.1777556 0.0962175
1830.08 53.00002 140.484 0.1024055 0.03350412
1830.2 53.00002 140.4202 0.09637827 0.0305198
1830.32 52.00002 178.2984 0.02462027 0.004968431
1830.44 52.00002 178.58 0.0129664 0.00236226
1830.56 52.00002 177.1064 0.024332 0.004714476
1830.68 52.00002 175.5482 0.0365012 0.007557223
1830.8 52.00002 173.9825 0.04842332 0.01068608
1830.92 52.00002 172.4131 0.06002397 0.01408164
1831.02 52.00002 170.8267 0.07086539 0.01768989
1831.14 52.00002 169.268 0.08202545 0.02158157
1831.26 52.00002 167.6841 0.09251278 0.02570906
1831.38 52.00002 166.0995 0.1025095 0.03001479
1831.5 52.00002 164.5129 0.1120079 0.03448138
1831.62 52.00002 162.9222 0.1209737 0.03907573
1831.74 52.00002 161.3282 0.1293778 0.0437687
1831.86 52.00002 159.731 0.1371849 0.04851962
1831.98 52.00002 158.1304 0.1443622 0.05328694
1832.1 52.00002 156.5267 0.1508766 0.05802442
1832.22 52.00002 154.9197 0.1566954 0.06268258
1832.34 52.00002 153.3099 0.1617898 0.0672102
1832.46 52.00002 151.6984 0.1661298 0.07155101
1832.58 52.00002 150.0835 0.1696806 0.07563847
1832.7 52.00002 148.4668 0.1724408 0.0794393
1832.82 52.00002 146.8485 0.17438 0.08288471
1832.94 52.00002 145.229 0.1754868 0.08592241
1833.06 52.00002 143.6089 0.1757491 0.08849923
1833.18 52.00002 141.9886 0.1751637 0.09056801
1833.3 52.00002 140.3684 0.1737328 0.0920875
1833.42 52.00002 138.749 0.1714644 0.09302318
1833.52 52.00002 137.1403 0.1686092 0.09344131
1833.64 52.00002 135.5209 0.1645997 0.09303728
1833.76 52.00002 133.9007 0.1599423 0.09211793
1833.88 52.00002 132.285 0.1545439 0.0905527
1834 52.00002 130.6714 0.1484359 0.08835049
1834.12 52.00002 129.0596 0.1416621 0.08553021
1834.24 52.00002 127.4495 0.13427 0.08211768
1834.36 52.00002 125.8409 0.1263102 0.07814582
1834.48 52.00002 124.2335 0.1178351 0.07365287
1834.6 52.00002 122.6272 0.1088992 0.06868263
1834.72 52.00002 121.0217 0.09956086 0.06328577
1834.84 52.00002 119.4168 0.08987088 0.05750806
1834.96 52.00002 117.8123 0.07988815 0.05140526
1835.08 52.00002 116.208 0.06966809 0.04503193
1835.2 52.00002 114.6038 0.05926456 0.03844238
1835.32 52.00002 112.9995 0.04872999 0.03168995
1835.44 52.00002 111.3953 0.03811573 0.0248275
1835.56 52.00002 109.7906 0.02746858 0.01790505
1835.68 52.00002 108.1861 0.01683614 0.01097038
1835.8 52.00002 106.5816 0.006258623 0.004067264
1835.92 52.00002 117.9989 0.1396569 0.08459656
1836.02 52.00002 165.8668 0.003625593 0.002367439
1836.14 52.00002 104.7231 0.008778272 0.005677583
1836.26 52.00002 105.3298 0.02567928 0.01657621
1836.38 51 176.6183 0.04508552 0.01000007
1836.5 51 178.4454 0.01380729 0.00242422
1836.62 51 177.0344 0.02405583 0.004468217
1836.74 51 175.4717 0.0360082 0.007158959
1836.86 51 173.9011 0.04776921 0.0101418
1836.98 51 172.3283 0.05922461 0.01339051
1837.1 51 170.7532 0.07034392 0.01689286
1837.22 51 169.1759 0.08109373 0.0206338
1837.34 51 167.5965 0.09144052 0.02459406
1837.46 51 166.0148 0.1013513 0.02875151
1837.58 51 164.4307 0.1107906 0.03307972
1837.7 51 162.8444 0.1197232 0.03754784
1837.82 51 161.2554 0.1281143 0.0421223
1837.94 51 159.6639 0.1359138 0.04675416
1838.06 51 158.0697 0.1431152 0.05142044
1838.18 51 156.473 0.149669 0.05606598
1838.3 51 154.8739 0.1555433 0.06064122
1838.42 51 153.2724 0.1607064 0.06509497
1838.52 51 151.6561 0.165095 0.06939864
1838.64 51 150.0733 0.1687623 0.07331286
1838.76 51 148.461 0.1716674 0.07711457
1838.88 51 146.8511 0.1737441 0.08055624
1839 51 145.2406 0.1749914 0.08359772
1839.12 51 143.6295 0.1754034 0.08619636
1839.24 51 142.0182 0.174977 0.08830646
1839.36 51 140.4065 0.1737145 0.08988959
1839.48 51 138.7948 0.1716259 0.09091371
1839.6 51 137.1832 0.1687244 0.09135299
1839.72 51 135.5718 0.1650307 0.09118948
1839.84 51 133.9604 0.1605711 0.0904131
1839.96 51 132.3498 0.1553758 0.08902184
1840.08 51 130.7395 0.1494906 0.08702966
1840.2 51 129.1299 0.1429389 0.08443531
1840.32 51 127.5207 0.1357727 0.08126761
1840.44 51 125.912 0.1280419 0.07755607
1840.56 51 124.3037 0.1197956 0.07333492
1840.68 51 122.6958 0.1110875 0.06864467
1840.8 51 121.0882 0.1019716 0.06352944
1840.92 51 119.4807 0.09250127 0.05803662
1841.02 51 117.8916 0.08306116 0.05243541
1841.14 51 116.272 0.07266876 0.04609092
1841.26 51 114.6614 0.06244214 0.03976015
1841.38 51 113.0536 0.05210072 0.03327201
1841.5 51 111.4459 0.04167019 0.02666367
1841.62 51 109.8383 0.03119898 0.01998419
1841.74 51 108.2308 0.02073167 0.01328006
1841.86 51 106.6233 0.0103121 0.006595304
1841.98 51 141.1049 0.107095 0.03413267
1842.1 51 105.109 0.009398797 0.005981596
1842.22 51 106.7857 0.03956149 0.0250694
1842.34 51 108.7594 0.07154386 0.0448263
1842.46 50.00001 176.7755 0.04235891 0.008864911
1842.58 50.00001 178.4308 0.01338816 0.002226293
1842.7 50.00001 176.9973 0.02361117 0.004167249
1842.82 50.00001 175.4211 0.03544906 0.006717611
1842.94 50.00001 173.8372 0.0471143 0.009562225
1843.06 50.00001 172.2516 0.05849827 0.01267874
1843.18 50.00001 170.6641 0.06956089 0.01605368
1843.3 50.00001 169.0751 0.080273 0.01967511
1843.42 50.00001 167.4843 0.09059588 0.02352289
1843.52 50.00001 165.9063 0.1001374 0.02749925
1843.64 50.00001 164.3033 0.1098288 0.03174756
1843.76 50.00001 162.7052 0.118812 0.03614587
1843.88 50.00001 161.1086 0.1272201 0.04063429
1844 50.00001 159.5117 0.1350449 0.04518647
1844.12 50.00001 157.914 0.1422531 0.04976114
1844.24 50.00001 156.316 0.1488129 0.05431304
1844.36 50.00001 154.7175 0.1546915 0.05879515
1844.48 50.00001 153.1185 0.1598617 0.06315587
1844.6 50.00001 151.5192 0.1642941 0.06734309
1844.72 50.00001 149.9195 0.1679649 0.07130456
1844.84 50.00001 148.3195 0.1708535 0.07498801
1844.96 50.00001 146.7195 0.172943 0.07834195
1845.08 50.00001 145.1185 0.1742224 0.08131872
1845.2 50.00001 143.518 0.1746903 0.0838799
1845.32 50.00001 141.9174 0.1743308 0.08596763
1845.44 50.00001 140.3167 0.1731549 0.08755446
1845.56 50.00001 138.7159 0.1711696 0.08860812
1845.68 50.00001 137.1151 0.1683896 0.0891042
1845.8 50.00001 135.5141 0.1648351 0.089026
1845.92 50.00001 133.9129 0.160531 0.08836335
1846.02 50.00001 132.3204 0.1559082 0.08734781
1846.14 50.00001 130.7186 0.1498967 0.08528143
1846.26 50.00001 129.1108 0.1435521 0.08290431
1846.38 50.00001 127.5069 0.1366096 0.07997319
1846.5 50.00001 125.9033 0.1291011 0.07650686
1846.62 50.00001 124.2997 0.1210817 0.07254479
1846.74 50.00001 122.6958 0.1126032 0.0681247
1846.86 50.00001 121.0912 0.1037181 0.06328879
1846.98 50.00001 119.4862 0.094481 0.05808264
1847.1 50.00001 117.8804 0.08494395 0.05255285
1847.22 50.00001 116.2747 0.07516133 0.04674872
1847.34 50.00001 114.6677 0.06518358 0.04071891
1847.46 50.00001 113.0602 0.05506029 0.03451112
1847.58 50.00001 111.4522 0.04484297 0.02817723
1847.7 50.00001 109.8439 0.0345765 0.02176194
1847.82 50.00001 108.2354 0.02430443 0.01530941
1847.94 50.00001 106.6267 0.0140687 0.008862267
1848.06 50.00001 105.0182 0.0039074 0.00245884
1848.18 50.00001 111.3871 0.08883302 0.05438194
1848.3 50.00001 124.7721 0.1763844 0.08950599
1848.42 50.00001 139.6941 0.1007833 0.02978179
1848.52 49.00001 176.9731 0.03959389 0.007743543
1848.64 49.00001 178.4957 0.01314658 0.00204813
1848.76 49.00001 177.0677 0.02334108 0.003873358
1848.88 49.00001 175.5009 0.03504526 0.006263226
1849 49.00001 173.9242 0.04658787 0.008941238
1849.12 49.00001 172.3435 0.05786391 0.01188738
1849.24 49.00001 170.7591 0.06883633 0.01509127
1849.36 49.00001 169.1717 0.07946914 0.01853875
1849.48 49.00001 167.5811 0.0897254 0.02221192
1849.6 49.00001 165.9878 0.09957024 0.02608956
1849.72 49.00001 164.3922 0.1089607 0.03014462
1849.84 49.00001 162.7947 0.1178607 0.0343471
1849.96 49.00001 161.1953 0.1262329 0.03866314
1850.08 49.00001 159.5944 0.1340401 0.04305507
1850.2 49.00001 157.9922 0.1412469 0.0474817
1850.32 49.00001 156.3888 0.1478194 0.05189972
1850.44 49.00001 154.7844 0.1537247 0.05626164
1850.56 49.00001 153.1792 0.1589427 0.06052731
1850.68 49.00001 151.5732 0.1634284 0.06463197
1850.8 49.00001 149.9668 0.1671678 0.06853199
1850.92 49.00001 148.3597 0.1701398 0.07217809
1851.02 49.00001 146.7547 0.1724611 0.07560445
1851.14 49.00001 145.1539 0.1737315 0.07840878
1851.26 49.00001 143.5407 0.174377 0.08106042
1851.38 49.00001 141.9305 0.1741911 0.08324862
1851.5 49.00001 140.3203 0.1731942 0.08495499
1851.62 49.00001 138.7106 0.1713993 0.08615565
1851.74 49.00001 137.101 0.1688176 0.08681932
1851.86 49.00001 135.4911 0.1654708 0.08693328
1851.98 49.00001 133.8812 0.1613844 0.08648556
1852.1 49.00001 132.2711 0.1565857 0.08547128
1852.22 49.00001 130.661 0.1511076 0.08389247
1852.34 49.00001 129.0509 0.1449881 0.08175837
1852.46 49.00001 127.4407 0.1382662 0.07908411
1852.58 49.00001 125.8309 0.1309878 0.07589272
1852.7 49.00001 124.2214 0.1231861 0.07220279
1852.82 49.00001 122.6122 0.1149335 0.06806631
1852.94 49.00001 121.0035 0.1062708 0.06351373
1853.06 49.00001 119.3954 0.0972475 0.05858596
1853.18 49.00001 117.788 0.08791637 0.05332807
1853.3 49.00001 116.1815 0.07833043 0.04778746
1853.42 49.00001 114.5763 0.06854045 0.04201255
1853.52 49.00001 113.0087 0.05893889 0.03626422
1853.64 49.00001 111.3716 0.04838953 0.0298579
1853.76 49.00001 109.7658 0.03825704 0.02365036
1853.88 49.00001 108.1632 0.02813986 0.01741343
1854 49.00001 106.5616 0.01805093 0.01117159
1854.12 49.00001 104.9608 0.00802863 0.004963169
1854.24 49.00001 125.48 0.1761815 0.08730144
1854.36 49.00001 165.5214 0.001063647 0.0006617909
1854.48 49.00001 103.1564 0.01196977 0.007357746
1854.6 48.00001 176.5136 0.04436259 0.00857515
1854.72 48.00001 178.4475 0.01311973 0.00193309
1854.84 48.00001 177.047 0.0229323 0.003601472
1854.96 48.00001 175.4885 0.0344762 0.005847266
1855.08 48.00001 173.9196 0.04587528 0.008375001
1855.2 48.00001 172.3472 0.05701567 0.01116314
1855.32 48.00001 170.7719 0.06786031 0.01420111
1855.44 48.00001 169.1942 0.07837386 0.01747493
1855.56 48.00001 167.6139 0.08852129 0.02096802
1855.68 48.00001 166.0319 0.0982739 0.02466275
1855.8 48.00001 164.448 0.1075783 0.02852783
1855.92 48.00001 162.8622 0.1164064 0.03253877
1856.02 48.00001 161.2568 0.1244808 0.03664995
1856.14 48.00001 159.6926 0.1324148 0.04080496
1856.26 48.00001 158.097 0.1396419 0.04507992
1856.38 48.00001 156.503 0.1462285 0.04934109
1856.5 48.00001 154.908 0.1521627 0.05355699
1856.62 48.00001 153.3114 0.1574192 0.05768469
1856.74 48.00001 151.7135 0.1619749 0.06168069
1856.86 48.00001 150.1134 0.1658113 0.06550039
1856.98 48.00001 148.5112 0.1689008 0.06909353
1857.1 48.00001 146.907 0.171234 0.07241725
1857.22 48.00001 145.3006 0.1727983 0.07542675
1857.34 48.00001 143.6921 0.1735861 0.07807896
1857.46 48.00001 142.0814 0.1735939 0.08033372
1857.58 48.00001 140.4686 0.1728216 0.08215358
1857.7 48.00001 138.8551 0.1712741 0.08350459
1857.82 48.00001 137.2388 0.1689542 0.0843499
1857.94 48.00001 135.621 0.1658888 0.08468322
1858.06 48.00001 134.0024 0.16209 0.08447848
1858.18 48.00001 132.3829 0.1575831 0.08372674
1858.3 48.00001 130.7633 0.1523954 0.08242419
1858.42 48.00001 129.1436 0.1465602 0.08057524
1858.54 48.00001 127.5244 0.1401151 0.07819054
1858.64 48.00001 125.92 0.1334434 0.07547522
1858.76 48.00001 124.2964 0.1256536 0.07192337
1858.88 48.00001 122.6768 0.1176293 0.06807426
1859 48.00001 121.0615 0.10919 0.06380202
1859.12 48.00001 119.4482 0.1003787 0.05914949
1859.24 48.00001 117.8369 0.09124511 0.05415828
1859.36 48.00001 116.2273 0.08184247 0.04887542
1859.48 48.00001 114.6194 0.07222456 0.04335004
1859.6 48.00001 113.013 0.0624425 0.03762996
1859.72 48.00001 111.4076 0.05254499 0.03176272
1859.84 48.00001 109.8035 0.04258196 0.02579503
1859.96 48.00001 108.2 0.03259641 0.01977029
1860.08 48.00001 106.5968 0.02263007 0.01372889
1860.2 48.00001 104.9939 0.01272175 0.007708961
1860.32 48.00001 103.391 0.002906344 0.001744357
1860.44 48.00001 109.9196 0.08786852 0.05183477
1860.56 48.00001 123.6048 0.1759117 0.08538453
1860.68 47.00002 177.4662 0.03246323 0.005410879
1860.8 47.00002 178.4682 0.01249475 0.001702589
1860.92 47.00002 177.0056 0.02267337 0.00332385
1861.04 47.00002 175.4286 0.03406655 0.005419979
1861.14 47.00002 173.8681 0.04476281 0.00770276
1861.26 47.00002 172.2626 0.05622216 0.01041698
1861.38 47.00002 170.6742 0.06695038 0.01330314
1861.5 47.00002 169.0873 0.077329 0.0164154
1861.62 47.00002 167.4997 0.0873501 0.01974447
1861.74 47.00002 165.9115 0.0969802 0.02327137
1861.86 47.00002 164.3228 0.1061847 0.02697346
1861.98 47.00002 162.7325 0.1149292 0.03082531
1862.1 47.00002 161.1425 0.1231795 0.03479932
1862.22 47.00002 159.5517 0.1308991 0.03885915
1862.34 47.00002 157.96 0.1380574 0.04297231
1862.46 47.00002 156.3672 0.1446232 0.04710125
1862.58 47.00002 154.7734 0.1505668 0.05120576
1862.7 47.00002 153.1782 0.1558609 0.0552443
1862.82 47.00002 151.5816 0.1604794 0.05917207
1862.94 47.00002 149.9838 0.1643991 0.06294446
1863.06 47.00002 148.3844 0.1676011 0.06651638
1863.18 47.00002 146.7835 0.1700513 0.06982905
1863.3 47.00002 145.1808 0.1717668 0.07286059
1863.42 47.00002 143.5765 0.1727232 0.07555705
1863.54 47.00002 141.9709 0.1729134 0.0778756
1863.64 47.00002 140.3667 0.1725983 0.07991684
1863.76 47.00002 138.767 0.1710423 0.08115692
1863.88 47.00002 137.1522 0.168975 0.08217169
1864 47.00002 135.5406 0.1661521 0.08266675
1864.12 47.00002 133.9298 0.162593 0.08263247
1864.24 47.00002 132.3187 0.1583208 0.0820584
1864.36 47.00002 130.7078 0.1533745 0.08095273
1864.48 47.00002 129.0971 0.1477809 0.07931396
1864.6 47.00002 127.4867 0.1415778 0.07715382
1864.72 47.00002 125.8768 0.1348064 0.07449006
1864.84 47.00002 124.2675 0.1275103 0.07134677
1864.96 47.00002 122.6587 0.1197371 0.0677535
1865.08 47.00002 121.0501 0.1115352 0.06374519
1865.2 47.00002 119.4425 0.1029562 0.05936034
1865.32 47.00002 117.8354 0.09405344 0.05464274
1865.44 47.00002 116.2289 0.08487438 0.04963234
1865.56 47.00002 114.6228 0.07547165 0.04437596
1865.68 47.00002 113.0171 0.0658963 0.03891951
1865.8 47.00002 111.4119 0.05619641 0.03330808
1865.92 47.00002 109.807 0.04641851 0.02758528
1866.04 47.00002 108.2024 0.0366076 0.02179309
1866.14 47.00002 106.6307 0.02698124 0.01607803
1866.26 47.00002 104.9975 0.01676505 0.009991795
1866.38 47.00002 103.3914 0.00706483 0.004203619
1866.5 47.00002 115.3444 0.137945 0.07585229
1866.62 47.00002 139.2261 0.1016079 0.02729537
1866.74 46.00001 178.2072 0.02315781 0.003351664
1866.86 46.00001 178.5184 0.01178611 0.001482896
1866.98 46.00001 177.0286 0.02218786 0.003024709
1867.1 46.00001 175.4542 0.03341247 0.004960412
1867.22 46.00001 173.8737 0.04447008 0.007157563
1867.34 46.00001 172.2905 0.05529133 0.009605833
1867.46 46.00001 170.7047 0.06584602 0.01229886
1867.58 46.00001 169.1158 0.07610349 0.01522718
1867.7 46.00001 167.5242 0.08602928 0.01837667
1867.82 46.00001 165.9304 0.09559439 0.02173419
1867.94 46.00001 164.3342 0.1047627 0.02527935
1868.06 46.00001 162.7359 0.1134991 0.028989
1868.18 46.00001 161.1356 0.1217693 0.0328368
1868.3 46.00001 159.5336 0.1295363 0.0367915
1868.42 46.00001 157.9302 0.136766 0.04081934
1868.54 46.00001 156.3253 0.1434241 0.04488276
1868.64 46.00001 154.7275 0.1494377 0.04896567
1868.76 46.00001 153.1217 0.1548041 0.05283128
1868.88 46.00001 151.5095 0.1596093 0.05678507
1869 46.00001 149.9002 0.1636947 0.06057868
1869.12 46.00001 148.2913 0.167053 0.06417367
1869.24 46.00001 146.6827 0.1696701 0.06752723
1869.36 46.00001 145.0747 0.1715345 0.07059501
1869.48 46.00001 143.467 0.1726361 0.07333376
1869.6 46.00001 141.8601 0.1729696 0.07570255
1869.72 46.00001 140.2538 0.1725345 0.07766467
1869.84 46.00001 138.648 0.1713329 0.07918672
1869.96 46.00001 137.043 0.1693793 0.08024351
1870.08 46.00001 135.4386 0.1666849 0.08081141
1870.2 46.00001 133.8347 0.1632687 0.0808752
1870.32 46.00001 132.2315 0.1591546 0.08042532
1870.44 46.00001 130.6286 0.1543712 0.07945969
1870.56 46.00001 129.026 0.1489513 0.07798184
1870.68 46.00001 127.4238 0.1429309 0.07600214
1870.8 46.00001 125.8218 0.1363535 0.07354116
1870.92 46.00001 124.2199 0.1292547 0.07061299
1871.04 46.00001 122.6182 0.1216835 0.06724881
1871.14 46.00001 121.0456 0.1140538 0.06366819
1871.26 46.00001 119.4186 0.1053616 0.05936462
1871.38 46.00001 117.8137 0.09664007 0.05488861
1871.5 46.00001 116.2113 0.08765949 0.05013236
1871.62 46.00001 114.6093 0.07845191 0.0451294
1871.74 46.00001 113.0068 0.06906369 0.03992183
1871.86 46.00001 111.4049 0.05954261 0.03455292
1871.98 46.00001 109.8031 0.04993603 0.02906594
1872.1 46.00001 108.2013 0.04028605 0.02349993
1872.22 46.00001 106.5995 0.03063512 0.01789488
1872.34 46.00001 104.9977 0.02102168 0.01228726
1872.46 46.00001 103.3958 0.01148201 0.006710633
1872.58 46.00001 101.794 0.002049465 0.00119615
1872.7 46.00001 108.5034 0.08670799 0.0491794
1872.82 45.00001 176.7781 0.0397017 0.006275418
1872.94 45.00001 178.4754 0.01255914 0.001479848
1873.06 45.00001 177.0651 0.0220126 0.002796734
1873.18 45.00001 175.5069 0.03300655 0.004582535
1873.3 45.00001 173.9381 0.04388192 0.006627308
1873.42 45.00001 172.3648 0.05454106 0.008918246
1873.54 45.00001 170.7876 0.06495324 0.01145011
1873.64 45.00001 169.2008 0.07470845 0.01417739
1873.76 45.00001 167.6265 0.08483002 0.01718426
1873.88 45.00001 166.0352 0.09435701 0.02039777
1874 45.00001 164.4425 0.1034783 0.0237915
1874.12 45.00001 162.8473 0.1121758 0.02734677
1874.24 45.00001 161.2495 0.1204275 0.03104708
1874.36 45.00001 159.6489 0.1281959 0.03486216
1874.48 45.00001 158.0461 0.1354423 0.03875716
1874.6 45.00001 156.4415 0.1421311 0.04269554
1874.72 45.00001 154.8349 0.1482288 0.04663642
1874.84 45.00001 153.227 0.153705 0.05054218
1874.96 45.00001 151.618 0.1585283 0.05436609
1875.08 45.00001 150.008 0.1626717 0.0580629
1875.2 45.00001 148.3976 0.1661125 0.06158657
1875.32 45.00001 146.7867 0.1688301 0.06489169
1875.44 45.00001 145.1757 0.1708097 0.06793316
1875.56 45.00001 143.5645 0.1720407 0.07066931
1875.68 45.00001 141.9536 0.172523 0.07306488
1875.8 45.00001 140.343 0.1722426 0.07507329
1875.92 45.00001 138.7326 0.1712098 0.0766677
1876.04 45.00001 137.1226 0.169432 0.07781969
1876.14 45.00001 135.5252 0.1671211 0.07855394
1876.26 45.00001 133.91 0.1638371 0.07872314
1876.38 45.00001 132.2974 0.1599318 0.07845615
1876.5 45.00001 130.688 0.1553672 0.07768929
1876.62 45.00001 129.0791 0.1501694 0.07642674
1876.74 45.00001 127.4703 0.1443739 0.07467756
1876.86 45.00001 125.8621 0.1380234 0.07246001
1876.98 45.00001 124.254 0.1311503 0.06978463
1877.1 45.00001 122.646 0.1238035 0.06668141
1877.22 45.00001 121.0381 0.1160287 0.06317918
1877.34 45.00001 119.4302 0.107873 0.05931083
1877.46 45.00001 117.8223 0.0993842 0.05511222
1877.58 45.00001 116.2145 0.09061137 0.05062209
1877.7 45.00001 114.6065 0.08160231 0.04588019
1877.82 45.00001 112.9988 0.07240003 0.04092449
1877.94 45.00001 111.3913 0.06306092 0.03580201
1878.06 45.00001 109.784 0.0536253 0.0305508
1878.18 45.00001 108.1769 0.04413678 0.02521031
1878.3 45.00001 106.5703 0.03463733 0.01981888
1878.42 45.00001 104.9643 0.02516476 0.01441185
1878.54 45.00001 103.3587 0.01575429 0.009022309
1878.64 45.00001 101.7927 0.00660771 0.003777193
1878.76 45.00001 113.9886 0.1365287 0.07198747
1878.88 44 176.9871 0.03600311 0.005237421
1879 44 178.4226 0.01210982 0.001329865
1879.12 44 176.9883 0.02157272 0.002571439
1879.24 44 175.4198 0.03243527 0.004247089
1879.36 44 173.8434 0.0431832 0.006178027
1879.48 44 172.2649 0.05372312 0.008352276
1879.6 44 170.6845 0.06402298 0.01076399
1879.72 44 169.1022 0.07405201 0.01340482
1879.84 44 167.5184 0.08377809 0.0162633
1879.96 44 165.9329 0.0931655 0.01932434
1880.08 44 164.3459 0.1021857 0.02257105
1880.2 44 162.7574 0.110801 0.02598129
1880.32 44 161.1675 0.118976 0.02953022
1880.44 44 159.5763 0.126676 0.03318966
1880.56 44 157.9838 0.133866 0.03692822
1880.68 44 156.3904 0.1405126 0.04071105
1880.8 44 154.7954 0.1465831 0.04450162
1880.92 44 153.1999 0.1520555 0.04826579
1881.04 44 151.6035 0.1568847 0.05195219
1881.14 44 150.0031 0.1609555 0.0554759
1881.26 44 148.4151 0.1645618 0.05888309
1881.38 44 146.8122 0.1673675 0.06211771
1881.5 44 145.2119 0.1694457 0.06510034
1881.62 44 143.6115 0.1707923 0.067798
1881.74 44 142.0108 0.1714027 0.0701747
1881.86 44 140.4095 0.1712758 0.07219633
1881.98 44 138.8075 0.1704146 0.07383262
1882.1 44 137.2049 0.1688359 0.07506269
1882.22 44 135.6016 0.1665351 0.07585298
1882.34 44 133.9974 0.1635388 0.07619346
1882.46 44 132.3921 0.1598679 0.07607254
1882.58 44 130.7858 0.1555488 0.07548475
1882.7 44 129.1783 0.1506104 0.07443036
1882.82 44 127.5697 0.1450858 0.07291407
1882.94 44 125.9608 0.1390106 0.07094685
1883.06 44 124.3499 0.1324233 0.06854268
1883.18 44 122.7382 0.1253647 0.0657251
1883.3 44 121.1256 0.1178778 0.06251782
1883.42 44 119.5124 0.1100067 0.05894974
1883.54 44 117.8987 0.1017964 0.05505222
1883.64 44 116.3006 0.09362545 0.05105741
1883.76 44 114.6791 0.08451468 0.04639072
1883.88 44 113.0616 0.07554843 0.04171771
1884 44 111.4482 0.06644434 0.03687158
1884.12 44 109.8355 0.05722765 0.03188295
1884.24 44 108.224 0.04794006 0.0267891
1884.36 44 106.6138 0.03862628 0.02163107
1884.48 44 105.005 0.02932428 0.01644298
1884.6 44 103.3975 0.02006919 0.01125752
1884.72 44 101.7914 0.01089584 0.006105911
1884.84 44 100.1866 0.001834985 0.001016135
1884.96 42.99999 176.3667 0.04285473 0.006158925
1885.08 42.99999 178.4025 0.0124071 0.001230943
1885.2 42.99999 176.9848 0.02140277 0.002312271
1885.32 42.99999 175.4077 0.03210365 0.003839697
1885.44 42.99999 173.8224 0.04271519 0.00562007
1885.56 42.99999 172.2355 0.05312885 0.00764075
1885.68 42.99999 170.647 0.06331116 0.009896408
1885.8 42.99999 169.0568 0.07323077 0.01237934
1885.92 42.99999 167.4654 0.08285543 0.01507854
1886.04 42.99999 165.8724 0.09215266 0.01798047
1886.14 42.99999 164.2958 0.1006958 0.0209753
1886.26 42.99999 162.6869 0.1095795 0.02430212
1886.38 42.99999 161.0881 0.1177273 0.02771544
1886.5 42.99999 159.4911 0.1253816 0.03122937
1886.62 42.99999 157.8936 0.1325351 0.03482676
1886.74 42.99999 156.2959 0.1391568 0.03847526
1886.86 42.99999 154.6976 0.1452163 0.04214073
1886.98 42.99999 153.0991 0.1506837 0.04578549
1887.1 42.99999 151.4996 0.155532 0.04937072
1887.22 42.99999 149.9005 0.1597365 0.05285659
1887.34 42.99999 148.3012 0.1632805 0.05620808
1887.46 42.99999 146.7016 0.1661363 0.0593742
1887.58 42.99999 145.1015 0.1682945 0.06232066
1887.7 42.99999 143.5009 0.1697443 0.06500901
1887.82 42.99999 141.8999 0.1704794 0.0674031
1887.94 42.99999 140.2984 0.1704987 0.06946904
1888.06 42.99999 138.6962 0.1698037 0.07117675
1888.18 42.99999 137.0932 0.1684013 0.07249881
1888.3 42.99999 135.4897 0.1662928 0.07340622
1888.42 42.99999 133.8855 0.1635126 0.07389357
1888.54 42.99999 132.2806 0.1600705 0.07394105
1888.64 42.99999 130.6887 0.1564415 0.07377522
1888.76 42.99999 129.0797 0.1513706 0.07266284
1888.88 42.99999 127.4666 0.1461227 0.07140154
1889 42.99999 125.8571 0.1403209 0.06968798
1889.12 42.99999 124.2484 0.1340008 0.0675408
1889.24 42.99999 122.6406 0.1272034 0.06498168
1889.36 42.99999 121.0325 0.1199737 0.06203613
1889.48 42.99999 119.4247 0.1123489 0.05872643
1889.6 42.99999 117.8171 0.104385 0.0550935
1889.72 42.99999 116.2099 0.09612078 0.05116509
1889.84 42.99999 114.6033 0.08760179 0.04697659
1889.96 42.99999 112.997 0.07887285 0.04256479
1890.08 42.99999 111.3914 0.06998 0.03796772
1890.2 42.99999 109.786 0.0609649 0.03322201
1890.32 42.99999 108.1811 0.05187096 0.02836533
1890.44 42.99999 106.5768 0.04273882 0.02343365
1890.56 42.99999 104.9727 0.03360645 0.01846091
